len,domainLen,underscore,at,dash,dot,slash,ampersand,question,equal,PhishingResult
54,12,0,0,0,3,5,0,0,0,1
56,15,1,0,1,2,5,0,0,0,1
33,32,0,0,0,2,1,0,0,0,1
54,43,0,0,1,8,1,0,0,0,0
61,14,0,0,0,2,2,0,1,2,0
47,21,0,0,2,4,2,0,0,0,0
29,11,0,0,0,2,2,0,0,0,0
171,133,0,0,4,10,3,0,0,0,0
27,14,0,0,0,2,3,0,0,0,0
48,14,1,0,0,3,3,0,0,0,1
42,23,0,0,0,4,1,0,0,0,0
42,16,0,0,2,3,1,0,0,0,1
51,30,0,0,0,5,2,0,0,1,0
31,21,0,0,0,2,1,0,0,0,1
86,19,0,0,0,3,1,2,1,3,1
35,17,0,0,0,2,3,0,0,0,1
72,13,0,0,1,1,3,1,0,1,1
40,24,0,0,0,4,2,0,0,0,1
104,15,0,0,1,7,8,1,2,2,1
71,14,0,0,0,2,6,0,0,0,0
93,10,0,0,0,4,4,2,2,3,1
174,12,0,0,0,3,6,0,1,0,0
211,177,0,0,0,14,2,0,0,0,0
32,18,0,0,0,3,1,0,0,0,1
34,19,1,0,0,3,1,0,0,0,0
198,9,2,0,4,2,3,1,1,2,1
64,24,0,0,1,4,5,0,0,0,1
87,31,0,0,0,5,4,0,0,0,1
61,23,0,0,0,4,2,0,0,0,0
33,14,0,0,0,2,1,0,0,0,0
45,17,1,0,0,2,3,0,0,0,0
68,18,0,0,0,3,3,0,0,0,0
26,15,0,0,0,2,2,0,0,0,1
29,19,0,0,0,3,1,0,0,0,1
220,115,0,0,0,15,3,0,1,0,0
46,19,0,0,0,3,4,0,0,0,1
18,13,0,0,0,1,2,0,0,0,0
56,19,0,0,2,5,3,0,0,0,0
49,12,0,0,0,3,4,0,0,0,1
84,16,1,0,1,7,3,0,1,1,1
61,14,0,0,3,2,6,0,0,0,0
133,19,0,0,1,7,5,1,2,2,1
118,28,0,0,3,4,7,0,2,1,0
41,17,0,0,0,2,3,0,0,0,0
87,42,0,0,1,6,2,2,1,3,0
213,14,1,0,4,5,10,1,0,2,0
22,13,0,0,0,2,3,0,0,0,0
74,24,0,0,0,6,5,0,0,0,0
28,12,0,0,0,3,2,0,0,0,1
39,23,0,0,1,4,3,0,0,0,0
369,44,5,0,9,3,3,2,1,3,1
86,20,0,0,0,6,3,0,0,0,0
31,13,0,0,0,3,2,0,0,0,0
45,34,0,0,0,4,1,0,0,0,1
55,22,0,0,1,3,2,1,1,0,1
156,147,0,0,0,16,1,0,0,0,0
30,17,0,0,0,2,2,0,0,0,1
240,239,0,0,0,14,1,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
41,10,0,0,0,3,5,0,0,0,1
42,11,0,0,1,2,4,0,0,0,1
369,44,3,0,10,3,3,2,1,3,1
73,23,0,0,3,1,4,0,0,0,0
29,19,0,0,1,3,1,0,0,0,0
76,25,0,0,0,3,3,0,0,0,1
104,15,0,0,1,7,8,1,2,2,1
39,21,0,0,0,3,2,0,0,0,1
37,17,0,0,0,2,3,0,0,0,1
36,21,0,0,0,2,2,0,0,0,0
38,29,0,0,1,2,2,0,0,0,1
197,185,0,0,6,13,1,0,0,0,0
25,17,0,0,0,2,2,0,0,0,1
40,27,0,0,0,3,1,0,0,0,1
30,17,0,0,0,3,1,0,0,0,1
85,18,0,0,2,4,7,0,0,0,1
35,15,0,0,0,4,4,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
29,24,0,0,0,2,2,0,0,0,1
55,25,0,0,0,3,3,0,0,0,0
74,13,1,0,0,2,8,0,0,0,0
120,21,0,0,2,2,14,0,0,0,1
95,11,0,0,1,1,4,0,0,2,0
25,25,0,0,0,2,0,0,0,0,0
56,19,0,0,0,3,4,0,1,1,1
30,21,0,0,0,3,1,0,0,0,1
46,22,0,0,0,2,3,0,0,0,0
34,15,0,0,0,3,4,0,0,0,0
22,14,0,0,0,1,2,0,0,0,0
113,17,0,0,0,2,4,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
74,30,0,0,0,3,3,0,1,1,1
100,6,5,0,0,4,2,1,1,2,0
17,12,0,0,0,1,2,0,0,0,0
53,24,1,0,0,2,2,0,0,0,1
195,20,1,0,2,4,2,1,1,2,1
77,17,1,0,0,4,2,4,0,4,0
25,10,0,0,2,2,2,0,0,0,1
42,17,0,0,0,3,4,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
46,22,0,0,1,3,2,0,0,0,0
30,17,0,0,0,2,3,0,0,0,1
25,14,0,0,1,3,1,0,0,0,0
26,10,0,0,0,2,2,0,1,0,1
65,25,0,0,0,4,5,0,0,0,0
79,15,0,0,0,2,2,0,1,1,1
59,17,0,0,4,3,3,0,0,0,1
28,20,0,0,0,3,1,0,0,0,1
347,44,5,0,8,3,3,1,1,2,1
125,124,0,0,1,13,1,0,0,0,0
62,13,0,0,0,2,2,0,0,0,0
33,13,0,0,0,2,2,0,0,0,1
52,16,0,0,0,4,3,0,0,0,0
31,13,0,0,0,1,3,0,0,0,0
21,20,0,0,0,2,1,0,0,0,1
11,10,0,0,0,1,1,0,0,0,0
23,15,0,0,0,1,2,0,0,0,1
108,32,0,0,0,2,1,0,1,1,0
37,16,1,0,0,2,2,0,0,0,1
69,9,0,0,0,2,5,0,0,0,0
29,14,0,0,0,2,3,0,0,0,0
61,16,0,0,0,1,4,0,0,0,0
82,39,2,0,1,7,5,1,1,2,0
66,13,0,0,0,3,7,0,0,0,1
26,15,0,0,0,3,1,0,0,0,1
110,17,0,0,2,7,8,1,2,2,1
82,9,0,0,1,1,8,0,0,0,0
343,44,8,0,5,3,3,1,1,2,1
34,12,3,0,0,1,4,0,0,0,1
141,16,1,0,0,1,6,0,0,0,0
28,18,0,0,0,2,3,0,0,0,1
38,10,0,0,0,3,2,0,0,0,0
34,14,0,0,1,2,2,0,0,0,1
51,12,1,0,0,2,3,0,0,0,0
47,26,0,0,0,6,1,0,0,0,0
55,12,2,0,0,2,3,0,0,0,1
21,11,0,0,0,2,2,0,0,0,1
18,14,0,0,0,2,2,0,0,0,1
24,14,0,0,0,2,2,0,0,0,1
36,19,0,0,0,2,2,0,0,0,1
28,12,0,0,0,3,2,0,0,0,1
258,83,1,0,2,10,4,1,1,2,0
64,14,0,0,0,5,5,0,1,1,1
46,18,0,0,1,3,3,0,0,0,1
45,18,0,0,0,3,2,0,0,0,1
90,36,2,0,1,6,5,1,1,2,0
199,165,0,0,6,11,2,0,0,0,0
30,15,0,0,0,3,2,0,0,0,0
369,44,4,0,8,3,3,2,1,3,1
31,21,0,0,0,3,2,0,0,0,1
28,11,1,0,0,3,2,0,0,0,1
37,23,0,0,0,3,1,0,0,0,1
65,19,0,0,1,2,6,0,0,0,1
131,22,0,0,1,7,5,1,2,2,1
27,14,0,0,0,2,2,0,0,0,1
251,115,1,0,2,12,3,1,1,2,1
66,20,0,0,1,2,6,0,0,0,0
25,13,0,0,0,2,2,0,0,0,1
235,14,1,0,2,3,6,1,1,1,0
40,17,0,0,0,2,3,0,0,0,1
37,21,0,0,1,3,2,0,0,0,1
33,21,0,0,0,3,1,0,0,0,1
86,23,1,0,0,2,3,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
20,15,0,0,0,2,2,0,0,0,1
36,18,0,0,0,1,3,0,0,0,0
37,20,0,0,0,3,1,0,0,0,1
23,16,0,0,0,2,2,0,0,0,1
95,11,0,0,1,5,8,1,2,2,1
24,23,0,0,0,2,1,0,0,0,0
27,17,0,0,0,2,2,0,0,0,1
37,12,0,0,0,4,2,0,0,0,1
49,18,3,0,0,3,2,0,0,0,1
59,13,0,0,0,1,3,0,0,0,0
92,28,0,0,0,1,8,0,0,0,0
38,12,0,0,1,2,4,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
34,9,1,0,0,2,2,0,0,0,1
64,21,1,0,0,2,3,0,1,1,0
26,14,0,0,0,3,1,0,0,0,1
39,17,0,0,0,3,3,0,0,0,1
67,20,0,0,0,1,2,0,0,0,1
39,8,0,0,0,1,5,0,0,0,0
95,92,0,0,1,8,1,0,0,0,1
27,14,0,0,0,3,1,0,0,0,1
127,23,0,0,4,6,3,0,0,0,1
54,16,2,0,0,3,2,0,0,0,1
369,44,5,0,7,3,3,2,1,3,1
39,17,0,0,0,3,1,0,1,1,1
161,9,0,0,3,2,7,0,0,0,1
56,18,0,0,0,7,4,0,0,0,0
30,13,0,0,0,2,3,0,0,0,0
39,17,0,0,1,2,3,0,0,0,0
30,17,0,0,1,3,1,0,0,0,0
35,35,0,0,2,3,0,0,0,0,0
23,11,0,0,0,4,1,0,0,0,1
44,18,0,0,0,3,2,0,0,0,1
51,26,0,0,0,5,2,0,0,0,0
25,14,0,0,0,2,2,0,0,0,1
25,19,0,0,0,2,2,0,0,0,1
33,13,0,0,0,2,2,0,0,0,1
28,10,0,0,0,3,1,0,1,1,0
24,13,0,0,0,3,1,0,0,0,1
67,31,0,0,1,4,4,0,0,0,0
42,19,0,0,0,3,2,0,0,0,1
36,11,0,0,0,2,3,0,0,0,1
90,34,0,0,1,5,2,2,1,4,0
236,202,0,0,2,12,2,0,0,0,0
20,14,0,0,0,2,2,0,0,0,1
189,18,4,0,2,3,3,2,1,3,0
84,21,1,0,0,3,3,0,0,0,0
67,66,0,0,10,1,1,0,0,0,0
33,13,0,0,0,2,2,0,0,0,1
65,12,0,0,0,2,1,2,1,3,1
42,21,1,0,0,2,2,0,0,0,0
42,18,0,0,0,5,3,0,0,0,1
361,44,2,0,5,3,3,2,1,3,1
34,16,0,0,0,3,2,0,0,0,1
32,17,0,0,0,2,3,0,0,0,1
48,15,0,0,0,2,2,0,1,0,1
28,8,0,0,0,2,2,0,0,0,1
31,21,0,0,0,3,1,0,0,0,1
55,45,0,0,0,6,2,0,1,1,0
69,24,2,0,0,3,4,0,0,0,1
85,15,0,0,0,4,2,0,1,1,1
31,17,0,0,0,2,3,0,0,0,1
49,11,0,0,1,1,5,0,0,0,0
95,11,0,0,1,6,8,1,2,2,0
22,16,0,0,0,2,2,0,0,0,1
35,19,0,0,1,2,2,0,0,0,0
61,30,1,0,0,5,1,0,2,1,1
37,19,0,0,1,2,3,0,0,0,1
30,13,0,0,0,1,3,0,0,0,1
284,113,1,0,1,13,2,1,1,2,0
75,26,0,0,0,6,3,0,2,2,1
26,14,0,0,0,2,2,0,0,0,1
91,14,0,0,1,6,8,1,2,2,1
70,16,0,0,0,3,2,0,0,0,1
58,17,0,0,1,3,5,0,0,0,0
55,16,0,0,1,2,2,0,1,1,1
50,23,0,0,1,3,3,0,0,0,1
26,16,0,0,0,2,2,0,0,0,1
40,15,0,0,1,1,3,0,0,0,1
43,15,0,0,0,3,3,0,0,0,1
69,17,0,0,0,4,5,0,0,0,0
26,14,0,0,0,2,2,0,0,0,1
36,19,0,0,0,3,2,0,0,0,0
22,13,0,0,0,2,2,0,0,0,1
41,13,0,0,0,2,2,0,0,0,1
194,23,4,0,1,3,3,2,1,3,1
94,15,0,0,0,7,8,1,2,1,1
55,22,0,0,2,2,6,0,0,0,0
49,22,0,0,0,2,3,0,0,0,1
29,10,0,0,0,2,2,0,0,0,0
56,21,0,0,0,7,2,0,1,1,0
369,44,4,0,8,3,3,2,1,3,1
95,11,0,0,1,5,8,1,2,2,1
76,16,1,0,0,4,6,0,0,0,0
61,10,0,0,1,3,5,0,2,2,1
54,28,0,0,1,4,3,0,0,0,0
53,20,0,0,0,3,3,0,0,0,0
369,44,2,0,6,3,3,2,1,3,1
23,13,0,0,0,2,2,0,0,0,0
43,23,0,0,0,2,3,0,0,0,1
70,20,0,0,2,3,4,0,0,0,1
27,17,0,0,0,3,3,0,0,0,0
337,44,6,0,4,3,3,1,1,4,1
53,26,0,0,1,4,3,0,0,0,1
63,14,0,0,0,5,4,0,1,1,1
38,21,0,0,1,3,2,0,0,0,0
49,12,0,0,2,4,5,0,0,0,0
68,26,1,0,0,5,4,0,0,0,1
239,128,0,0,4,8,7,0,0,0,0
15,14,0,0,0,1,1,0,0,0,0
19,13,0,0,0,2,2,0,0,0,1
172,132,1,0,3,14,4,0,0,0,0
50,9,0,0,1,2,5,0,0,0,1
32,16,0,0,0,2,2,0,0,0,1
201,158,0,0,0,18,2,0,0,0,0
79,11,0,0,1,4,5,1,1,2,0
58,17,0,0,0,3,4,0,0,0,1
369,44,1,0,6,3,3,2,1,3,1
186,176,0,0,1,9,2,0,0,0,1
343,44,5,0,12,3,3,1,1,2,1
76,75,0,0,1,11,1,0,0,0,1
44,43,0,0,0,4,1,0,0,0,1
40,9,0,0,0,2,4,0,0,0,1
67,27,0,0,0,3,7,0,0,0,1
20,13,0,0,0,2,2,0,0,0,1
33,21,0,0,0,4,1,0,0,0,0
18,13,0,0,0,2,2,0,0,0,1
42,18,0,0,0,3,3,0,0,0,1
65,26,0,0,0,2,5,0,0,0,0
62,14,0,0,0,2,4,0,0,0,0
33,17,0,0,0,2,2,0,0,0,1
35,22,0,0,1,3,1,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
141,17,1,0,0,1,5,0,0,0,0
52,24,0,0,2,6,3,0,0,0,0
26,20,0,0,0,3,1,0,0,0,1
37,23,0,0,0,3,1,0,0,0,1
144,17,0,0,1,2,6,3,1,4,1
128,16,0,0,4,6,8,0,0,0,0
87,20,0,0,0,4,4,0,0,0,0
28,17,0,0,0,2,3,0,0,0,1
33,13,0,0,0,2,2,0,0,0,1
369,44,1,0,7,3,3,2,1,3,1
37,16,0,0,0,4,2,0,0,0,1
26,15,0,0,0,2,3,0,0,0,1
45,18,0,0,1,2,3,0,0,0,1
57,21,4,0,0,3,5,0,0,0,0
283,15,2,0,2,4,16,0,0,0,0
35,16,0,0,0,2,3,0,0,0,1
115,33,0,0,0,9,5,3,1,4,0
27,14,0,0,0,2,2,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
127,14,2,0,4,2,10,0,0,2,0
41,40,0,0,0,2,1,0,0,0,1
52,15,1,0,0,2,4,0,0,0,1
362,191,1,0,5,14,2,1,1,2,0
29,16,0,0,0,2,1,0,0,0,0
27,18,0,0,0,3,1,0,0,0,1
39,21,2,0,0,2,2,0,0,0,0
103,14,0,0,1,7,8,1,2,2,1
14,13,0,0,0,2,1,0,0,0,0
46,15,0,0,0,2,3,0,0,0,1
45,31,0,0,0,6,1,0,1,0,0
136,7,1,0,1,2,7,5,1,5,0
54,16,1,0,0,2,3,0,0,0,0
24,14,0,0,0,2,2,0,0,0,1
48,24,2,0,0,4,2,0,0,0,0
369,44,4,0,9,3,3,2,1,3,1
27,14,0,0,0,2,2,0,0,0,1
50,21,0,0,1,3,1,0,0,0,0
194,156,3,0,3,12,3,0,0,1,0
230,26,1,0,1,6,4,1,1,2,0
91,22,1,0,0,4,8,0,0,0,1
26,17,0,0,0,3,2,0,0,0,0
24,13,0,0,0,2,2,0,0,0,0
29,17,1,0,1,1,2,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
63,17,0,0,1,1,6,0,0,0,1
33,13,0,0,0,2,2,0,0,0,1
53,15,0,0,1,2,5,0,0,0,0
129,18,2,0,2,2,3,2,1,3,0
27,19,0,0,0,2,2,0,0,0,1
21,7,0,0,0,2,1,0,0,0,0
148,23,1,0,0,1,6,0,0,0,1
113,11,1,0,0,2,2,0,1,3,0
26,14,0,0,0,2,2,0,0,0,1
39,21,0,0,0,3,3,0,0,0,1
60,27,0,0,0,2,4,0,0,0,0
60,21,0,0,0,2,4,0,0,0,1
33,18,0,0,1,3,1,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
51,25,0,0,0,5,3,0,0,0,0
150,33,0,0,0,2,13,0,0,0,1
31,15,0,0,1,2,2,0,0,0,0
30,14,0,0,0,1,2,0,0,0,1
24,12,0,0,0,2,2,0,0,0,1
28,17,0,0,0,2,3,0,0,0,1
42,19,0,0,0,4,4,0,0,0,0
52,14,1,0,1,2,2,0,1,1,0
40,15,0,0,0,2,1,1,1,1,1
50,22,0,0,0,4,3,0,0,0,1
82,26,0,0,0,8,2,0,0,0,1
41,23,0,0,0,3,1,0,1,1,1
142,19,1,0,1,4,4,1,1,2,1
162,32,0,0,0,6,5,3,1,4,0
146,19,0,0,0,4,3,2,1,3,0
305,12,1,0,0,17,4,1,1,2,0
131,105,0,0,2,6,3,0,0,1,0
23,16,0,0,0,2,1,0,0,0,1
245,103,1,0,2,12,3,1,1,2,1
84,28,0,0,1,4,1,0,1,0,0
109,22,1,0,0,4,9,0,0,0,0
25,24,0,0,0,2,1,0,0,0,0
67,23,0,0,2,1,5,0,0,0,0
17,14,0,0,0,1,1,0,0,0,1
26,25,0,0,1,2,1,0,0,0,1
26,16,0,0,0,4,1,0,0,0,0
37,16,1,0,0,2,2,0,0,0,1
369,44,4,0,7,3,3,2,1,3,1
37,22,1,0,0,4,1,0,0,0,0
73,14,0,0,1,4,6,1,1,2,1
84,39,2,0,1,7,5,1,1,2,0
83,13,0,0,0,4,4,0,0,0,0
26,14,0,0,0,2,2,0,0,0,1
33,13,0,0,0,2,2,0,0,0,1
30,11,0,0,0,3,2,0,0,0,0
44,20,0,0,0,2,4,0,0,0,0
63,19,0,0,4,2,1,0,0,0,1
31,18,0,0,0,3,1,0,0,0,1
45,12,0,0,0,3,3,0,0,0,1
161,48,1,0,3,3,3,1,2,2,0
35,18,0,0,1,3,3,0,0,0,0
63,9,0,0,3,1,6,0,0,0,1
82,13,0,0,9,2,5,0,0,0,1
33,16,0,0,0,3,2,0,0,0,0
58,47,0,0,0,7,1,0,0,0,1
33,32,0,0,3,2,1,0,0,0,0
369,44,3,0,9,3,3,2,1,3,1
31,17,0,0,0,3,1,0,0,0,1
106,13,0,0,1,7,8,1,2,2,1
133,26,0,0,1,7,4,3,1,4,0
28,17,0,0,0,2,2,0,0,0,1
76,19,0,0,1,2,6,0,0,0,0
97,17,0,0,1,6,8,1,2,2,1
28,20,0,0,0,3,1,0,0,0,0
55,21,0,0,0,4,4,0,0,0,0
63,20,0,0,2,3,5,0,0,0,0
56,17,0,0,0,3,3,0,0,0,1
71,12,0,0,0,6,7,1,2,1,1
37,17,0,0,0,2,3,0,0,0,1
18,12,0,0,0,1,2,0,0,0,1
37,24,0,0,0,3,1,0,0,0,1
58,20,0,0,1,3,6,0,0,0,0
33,13,1,0,0,3,1,0,0,0,1
28,18,0,0,0,2,3,0,0,0,1
167,13,1,0,1,2,4,1,1,2,0
28,16,0,0,0,2,1,0,0,0,1
40,17,0,0,0,3,2,0,0,0,1
21,13,0,0,0,2,3,0,0,0,0
170,19,2,0,0,3,9,0,0,0,1
40,13,0,0,1,2,3,0,0,0,1
24,19,0,0,0,2,2,0,0,0,1
32,12,0,0,0,3,3,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
36,19,0,0,0,3,2,0,0,0,1
86,12,0,0,0,2,8,0,0,0,0
83,28,0,0,1,4,1,0,1,1,0
343,44,3,0,5,3,3,1,1,2,1
29,21,0,0,0,2,1,0,0,0,1
60,20,0,0,2,1,5,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
369,44,3,0,9,3,3,2,1,3,1
35,34,0,0,3,3,1,0,0,0,0
39,17,0,0,1,2,3,0,0,0,0
34,33,0,0,3,2,1,0,0,0,1
18,17,0,0,0,2,1,0,0,0,0
106,13,0,0,1,7,8,1,2,2,1
47,10,0,0,0,1,3,0,0,0,0
26,14,0,0,0,2,2,0,0,0,1
36,11,0,0,0,6,2,0,1,0,1
55,16,0,0,1,3,4,0,0,0,1
87,23,1,0,1,3,4,0,0,0,1
16,9,0,0,0,1,2,0,0,0,0
35,11,0,0,0,2,4,0,0,0,1
49,18,1,0,0,3,2,0,0,0,1
46,22,1,0,0,3,2,0,0,0,1
12,6,0,0,0,1,1,0,0,0,0
97,39,3,0,1,7,5,1,1,2,0
614,44,8,0,11,3,3,3,1,4,1
169,13,1,0,1,2,4,1,1,2,0
150,12,1,0,2,3,5,1,2,2,0
177,160,0,0,0,18,2,0,0,0,1
28,18,0,0,0,3,1,0,0,0,1
37,16,0,0,0,3,2,0,0,0,0
27,14,0,0,0,2,2,0,0,0,1
63,21,4,0,0,3,5,0,0,0,0
66,27,0,0,1,3,6,0,0,0,0
37,18,1,0,0,2,3,0,0,0,1
64,14,0,0,0,5,5,0,1,1,1
48,18,0,0,1,3,2,0,0,0,0
118,16,0,0,2,6,5,1,2,2,1
26,14,0,0,0,2,2,0,0,0,1
26,14,0,0,0,2,2,0,0,0,1
122,12,2,0,0,3,2,3,1,6,0
26,14,0,0,0,2,2,0,0,0,1
152,96,0,0,1,11,4,0,0,0,0
43,25,1,0,0,3,1,0,0,0,0
24,14,0,0,0,2,2,0,0,0,1
51,14,0,0,0,3,3,0,0,0,1
35,19,0,0,0,3,1,0,0,0,1
38,13,1,0,0,3,3,0,0,0,0
63,16,2,0,0,3,2,0,1,1,1
21,20,0,0,0,2,1,0,0,0,1
42,26,0,0,1,4,2,0,0,0,0
206,15,0,0,0,2,5,0,1,1,0
128,114,0,0,1,16,2,0,0,0,0
57,14,0,0,1,1,6,0,0,0,0
40,18,0,0,0,2,3,0,0,0,0
369,44,3,0,6,3,3,2,1,3,1
91,30,0,0,0,5,2,2,1,3,0
43,10,0,0,1,2,3,0,0,0,1
47,16,0,0,0,3,3,0,0,0,1
129,46,1,0,0,5,1,2,1,3,1
72,14,0,0,0,2,6,0,0,0,1
155,83,0,0,1,9,4,0,0,0,0
39,11,0,0,1,3,3,0,0,0,1
46,18,0,0,0,1,3,0,0,0,0
199,163,0,0,1,11,5,0,0,0,0
52,11,0,0,0,1,3,0,0,0,1
33,13,0,0,0,2,2,0,0,0,1
53,21,0,0,0,4,3,0,0,0,0
125,19,0,0,1,1,9,0,0,0,1
59,18,0,0,3,2,5,0,0,0,1
191,12,1,0,1,2,3,1,1,2,1
20,15,0,0,0,2,2,0,0,0,1
56,12,1,0,0,2,4,1,1,2,1
28,27,0,0,0,2,1,0,0,0,1
161,48,1,0,3,3,3,1,2,2,0
27,19,0,0,0,2,2,0,0,0,1
19,11,0,0,0,1,1,0,0,0,1
18,10,0,0,0,1,2,0,0,0,0
42,13,0,0,1,4,3,0,0,0,0
59,12,2,0,0,3,6,0,0,0,1
97,14,0,0,0,5,4,2,2,3,1
78,14,0,0,1,5,7,0,2,1,1
80,16,1,0,1,1,7,0,0,0,0
69,20,0,0,0,3,1,0,0,0,1
135,22,0,0,0,4,4,3,1,4,0
42,9,0,0,1,2,4,0,0,0,0
273,11,1,0,1,2,6,1,1,2,1
50,36,0,0,0,4,2,0,0,0,1
83,19,2,0,0,3,7,0,0,0,1
103,30,1,0,0,7,5,1,1,2,0
134,21,0,0,0,5,10,0,0,0,1
107,8,0,0,0,5,4,2,2,3,1
23,11,0,0,0,1,3,0,0,0,1
37,16,0,0,0,4,2,0,0,0,1
33,13,0,0,0,2,2,0,0,0,1
44,12,2,0,0,2,3,0,0,0,1
28,14,0,0,0,2,3,0,0,0,1
104,24,0,0,1,6,3,1,1,2,0
35,23,0,0,0,2,2,0,0,0,1
54,16,0,0,0,3,3,0,0,0,0
34,24,0,0,0,3,1,0,0,0,1
170,26,1,0,1,3,4,1,1,2,0
49,10,0,0,0,3,2,0,1,2,0
67,18,0,0,0,2,4,0,0,0,1
33,12,0,0,0,3,2,0,0,1,0
16,12,0,0,0,2,2,0,0,0,1
48,21,0,0,0,4,2,0,0,0,1
39,19,0,0,0,3,1,0,0,0,1
27,14,0,0,0,3,2,0,0,0,0
48,18,0,0,0,4,4,0,0,0,0
25,14,0,0,0,1,2,0,0,0,1
27,14,0,0,1,2,3,0,0,0,1
25,11,0,0,0,2,2,0,0,0,1
63,26,0,0,1,2,5,0,0,0,1
196,41,0,0,0,6,2,0,1,0,0
115,16,0,0,0,3,2,1,1,3,1
135,126,0,0,0,11,2,0,0,0,1
72,21,0,0,4,3,5,0,0,0,0
20,15,0,0,0,2,2,0,0,0,0
50,11,0,0,0,3,4,0,0,0,1
28,17,0,0,1,4,2,0,0,0,1
44,19,0,0,1,3,3,0,0,0,1
116,13,1,0,0,2,2,0,1,3,0
119,25,0,0,1,5,10,0,0,0,0
69,37,1,0,1,4,2,0,1,1,1
79,16,0,0,1,2,7,0,0,0,1
40,15,0,0,0,4,4,0,0,0,0
32,16,0,0,0,2,2,0,0,0,1
38,16,0,0,0,4,2,0,0,0,0
56,19,0,0,0,3,4,0,0,0,1
27,14,0,0,0,2,2,0,0,0,1
79,15,0,0,0,2,2,0,1,1,1
28,21,0,0,0,3,2,0,0,0,0
50,19,0,0,1,4,4,0,0,0,0
36,14,0,0,0,2,3,0,0,0,1
26,14,0,0,0,2,2,0,0,0,1
13,6,0,0,0,1,1,0,0,0,0
71,51,0,0,2,7,1,0,0,0,0
29,15,0,0,0,2,2,0,0,0,1
53,32,0,0,0,3,2,0,0,0,1
42,17,0,0,0,3,4,0,0,0,0
53,25,0,0,0,1,4,0,0,0,1
79,15,0,0,4,2,5,0,0,0,1
87,23,0,0,0,2,2,0,1,1,1
45,10,0,0,0,3,5,0,0,0,0
158,77,0,0,0,9,5,0,0,0,0
79,11,1,0,0,2,2,0,1,2,0
75,74,0,0,4,4,1,0,0,0,0
59,19,1,0,0,3,5,0,0,0,1
31,25,0,0,0,2,2,0,0,0,1
35,18,0,0,0,2,2,0,0,0,1
39,29,0,0,0,3,1,0,0,0,0
34,11,0,0,0,3,2,0,0,0,1
70,17,0,0,0,2,6,0,0,0,1
41,24,0,0,0,3,2,0,0,0,1
54,11,1,0,0,2,4,0,0,0,1
38,10,0,0,0,3,3,0,0,0,1
136,17,0,0,1,3,5,2,1,3,0
72,14,0,0,0,2,6,0,0,0,0
59,15,0,0,0,3,5,0,0,0,0
47,11,0,0,1,2,5,0,0,0,1
53,28,0,0,0,4,2,0,0,0,1
84,13,0,0,1,5,6,0,1,1,1
263,108,0,0,3,4,2,0,1,0,1
88,17,1,0,1,2,3,1,1,1,1
35,15,0,0,0,3,2,0,0,0,1
22,18,0,0,0,2,1,0,0,0,1
114,32,0,0,0,2,1,0,1,1,0
52,15,0,0,0,2,4,0,1,1,0
34,17,0,0,0,2,3,0,0,0,1
139,96,0,0,7,6,4,0,0,0,0
337,44,2,0,9,3,3,1,1,4,1
35,19,0,0,0,2,2,0,0,0,0
31,12,0,0,0,3,3,0,0,0,0
84,18,0,0,1,5,7,0,0,0,0
109,31,0,0,0,2,1,0,1,1,0
293,128,0,0,1,7,4,0,1,0,0
164,121,0,0,6,7,2,0,0,0,0
343,44,5,0,10,3,3,1,1,2,1
50,16,4,0,0,2,2,0,0,0,1
70,21,0,0,0,5,5,0,0,0,0
25,15,0,0,0,1,1,0,0,0,0
23,23,0,0,1,4,0,0,0,0,0
36,24,0,0,0,2,2,0,0,0,1
33,32,0,0,0,2,1,0,0,0,1
35,14,0,0,0,3,3,0,0,0,0
160,130,0,0,5,12,4,0,0,0,0
97,39,3,0,1,7,5,1,1,2,0
369,44,1,0,7,3,3,2,1,3,1
120,29,0,0,1,8,5,3,1,4,0
72,10,3,0,1,1,5,0,0,0,0
48,19,0,0,1,3,3,0,0,0,0
33,13,0,0,0,2,2,0,0,0,1
40,15,0,0,0,3,3,0,0,0,0
37,22,0,0,0,3,2,0,0,0,1
83,28,0,1,0,6,2,0,1,0,0
38,13,0,0,0,3,2,0,0,0,0
113,112,0,0,1,9,1,0,0,0,0
417,162,1,0,0,20,3,1,1,2,1
37,23,0,0,0,5,1,0,0,0,1
125,15,1,0,0,2,2,0,1,1,0
91,9,0,0,0,6,8,1,2,1,1
36,19,0,0,0,3,2,0,0,0,0
69,37,2,0,3,5,1,0,1,1,0
48,27,0,0,2,3,3,0,1,0,0
111,13,0,0,0,4,3,0,0,0,0
35,17,0,0,0,2,3,0,0,0,1
