ranking,isIp,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label,dots,question,&,/,=,underscore,valid
10000000,0,10226,59,0,0,0,19,2,0,3,0,0,5,0,0,1
10000000,0,5479,106,0,0,0,18,1,1,5,0,0,8,0,0,1
10000000,0,0,112,0,0,0,11,1,1,2,1,0,2,2,1,0
390437,0,2922,45,0,1,0,12,1,1,2,0,0,5,0,1,1
10000000,0,0,45,0,0,0,22,1,1,2,0,0,2,0,0,0
10000000,0,0,49,0,0,0,20,3,1,4,0,0,3,0,1,0
10000000,0,0,115,0,0,0,81,12,1,12,0,0,2,0,0,0
10000000,0,731,144,0,0,0,126,11,1,11,0,0,3,0,0,1
10000000,0,3288,120,0,0,0,11,1,1,3,0,0,8,0,2,1
10000000,0,0,28,0,0,0,15,2,1,3,0,0,1,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,248,0,0,1,108,9,1,9,0,1,3,2,1,0
173044,0,11322,42,0,0,0,14,2,0,3,0,0,2,0,0,1
130752,0,0,27,0,0,0,16,2,1,3,0,0,1,0,0,0
10000000,0,0,23,0,0,0,9,1,1,2,0,0,2,0,0,0
10000000,0,731,88,0,0,0,14,2,1,6,2,1,9,2,0,1
10000000,0,0,53,0,0,0,33,6,1,7,0,0,3,0,0,0
10000000,0,9861,34,0,0,0,13,2,0,3,0,0,2,0,0,1
10000000,0,0,62,0,0,0,18,2,1,4,0,0,4,0,0,0
10000000,0,0,19,0,0,0,18,2,1,2,0,0,1,0,2,0
10000000,0,5113,46,0,0,0,15,2,1,3,0,0,3,0,0,1
10000000,0,1096,72,0,0,0,22,1,1,5,0,0,5,0,0,1
10000000,0,3653,34,0,0,0,26,1,1,1,0,0,2,0,0,1
10000000,0,7671,32,0,0,0,12,2,0,3,0,0,2,0,1,1
10000000,0,5114,187,0,0,0,16,2,1,3,1,2,3,3,4,1
869904,0,7305,30,0,0,1,19,2,0,2,0,0,2,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,2922,160,0,0,0,17,1,1,2,1,1,3,2,1,1
10000000,0,3653,55,0,0,1,14,1,1,1,0,0,5,0,0,1
10000000,0,5479,35,0,0,0,15,2,1,7,1,0,2,0,0,1
10000000,0,0,306,0,0,0,216,11,1,11,0,0,4,0,0,0
10000000,0,0,31,0,0,0,14,2,1,3,0,0,2,0,0,0
10000000,0,3652,94,0,0,0,15,2,1,3,1,1,7,1,0,1
54258,0,9496,65,0,0,0,15,2,0,3,0,0,4,0,0,1
10000000,0,0,127,0,0,0,13,1,1,2,1,0,2,0,1,0
183,0,8400,44,0,0,0,16,2,1,3,0,0,2,0,0,1
10000000,0,4749,39,0,0,0,14,1,1,2,0,0,4,0,0,1
10000000,0,8765,54,0,0,0,24,2,0,3,0,0,4,0,0,1
4626,0,8400,34,0,0,0,11,1,0,1,0,0,3,0,0,1
10000000,0,0,110,0,0,1,25,5,1,7,1,3,4,7,0,0
4570,0,6939,337,0,0,1,44,2,1,3,1,1,3,4,1,1
10000000,0,0,46,0,0,0,20,2,1,6,0,0,3,0,0,0
968780,0,8766,19,0,0,0,12,1,0,1,0,0,1,0,0,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
20450,0,5478,95,0,0,0,34,3,1,6,2,1,2,1,0,1
185758,0,5844,39,0,0,0,20,2,0,2,0,0,2,0,0,1
10000000,0,4749,67,0,0,0,22,2,1,3,0,0,2,0,0,1
101327,0,6575,32,0,0,0,15,2,0,3,0,0,1,0,0,1
10000000,0,5114,79,0,0,0,15,1,1,3,1,3,2,3,1,1
10000000,0,0,96,0,0,0,21,3,1,4,0,0,7,0,1,0
10000000,0,4383,116,0,0,0,11,1,1,5,1,0,2,1,0,1
10000000,0,0,66,0,0,1,39,4,1,8,1,0,1,0,2,0
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,45,0,0,0,23,3,0,4,0,0,1,0,1,0
10000000,0,0,354,0,0,1,199,12,1,12,1,0,2,0,0,0
10000000,0,0,39,0,0,0,26,1,1,1,0,0,3,0,0,0
10000000,0,5478,68,0,0,0,20,1,1,1,0,0,3,0,0,1
474287,0,10226,36,0,0,0,16,2,0,3,1,0,1,1,0,1
10000000,0,9496,24,0,0,0,13,2,0,3,0,0,1,0,0,1
262830,0,2922,58,0,0,0,12,1,0,1,1,0,3,1,0,1
5001,0,8035,35,0,0,0,16,2,0,2,0,0,2,0,0,1
10000000,0,0,33,0,0,0,32,1,1,1,0,0,1,0,0,0
913555,0,6575,60,0,0,0,18,2,0,3,0,0,2,0,0,1
4570,0,6939,343,0,0,1,44,2,1,3,1,1,3,2,5,1
29,0,10959,35,0,0,0,17,2,0,2,0,0,3,0,0,1
10000000,0,0,33,0,0,1,33,4,1,4,0,0,0,0,0,0
707052,0,7670,33,0,0,0,19,2,0,3,0,0,1,0,0,1
10000000,0,7305,43,0,0,0,21,2,0,2,0,0,3,0,0,1
10000000,0,12053,32,0,0,0,14,2,0,2,0,0,2,0,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,0,31,0,0,0,13,1,1,1,0,0,2,0,0,0
10000000,0,0,76,0,0,0,23,3,1,5,0,0,7,0,0,0
10000000,0,0,36,0,0,0,14,1,1,2,0,0,3,0,0,0
250035,0,10591,38,0,0,0,21,2,0,3,0,0,1,0,1,1
10000000,0,4748,60,0,0,0,18,1,1,1,0,0,7,0,0,1
10000000,0,0,73,0,0,0,31,2,1,4,0,0,5,0,0,0
2547,0,8035,41,0,0,0,17,2,0,3,0,0,3,0,0,1
10000000,0,0,112,0,0,0,22,1,1,1,0,0,6,0,0,0
10000000,0,0,38,0,0,0,12,2,0,3,1,0,2,1,0,0
22308,0,9131,55,0,0,0,17,2,0,3,0,0,3,0,0,1
10000000,0,0,114,0,0,0,9,2,1,2,0,1,9,2,2,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
18216,0,3288,33,0,0,0,25,2,1,2,0,0,2,0,0,1
11,0,7305,25,0,0,1,24,2,1,2,0,0,1,0,0,1
6890,0,0,27,0,0,0,13,2,0,2,0,0,3,0,0,0
10000000,0,0,62,0,0,0,7,1,1,2,1,0,7,0,0,0
10000000,0,0,72,0,0,0,22,2,1,3,0,0,5,0,0,0
10000000,0,0,123,0,0,1,25,1,1,1,3,1,1,2,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
105,0,9863,37,0,0,0,16,2,0,2,0,0,2,0,0,1
10000000,0,0,85,0,0,1,38,4,1,4,0,0,3,0,0,0
10000000,0,0,26,0,0,0,16,3,0,3,0,0,2,0,0,0
10000000,0,0,248,0,0,0,26,2,1,3,1,0,6,0,0,0
10000000,0,3288,229,0,0,0,10,1,1,4,1,13,6,13,1,1
10000000,0,0,31,0,0,0,21,3,0,4,0,0,1,0,0,0
10000000,0,7305,187,0,0,0,14,2,1,16,4,2,7,2,0,1
10000000,0,0,49,0,0,0,48,4,1,4,0,0,1,0,0,0
9206,0,0,40,0,0,0,22,4,0,4,0,0,3,0,0,0
10000000,0,0,47,0,0,0,24,2,1,4,0,0,2,0,0,0
65,0,9651,31,0,0,0,18,2,0,2,0,0,1,0,0,1
10000000,0,731,27,0,0,0,26,2,1,2,0,0,1,0,0,1
813,0,0,12,0,0,0,6,1,1,1,0,0,1,0,0,0
10000000,0,0,65,0,0,0,21,1,1,3,0,0,5,0,0,0
10000000,0,5479,97,0,0,0,23,1,1,5,0,0,6,0,0,1
10000000,0,0,69,0,0,0,11,1,1,1,0,0,4,2,0,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,0,248,0,0,0,133,15,1,16,1,1,2,2,1,0
10000000,0,0,90,0,0,1,23,2,1,3,0,0,5,0,6,0
10000000,0,5844,62,0,0,0,17,2,1,4,1,0,2,3,1,1
10000000,0,8035,22,0,0,0,16,2,0,2,0,0,2,0,0,1
22308,0,9131,54,0,0,0,17,2,0,3,0,0,3,0,0,1
755,0,6940,29,0,0,0,17,2,1,3,0,0,1,0,0,1
10000000,0,6575,192,0,0,0,15,1,1,2,1,0,4,0,0,1
1373,0,0,33,0,0,0,14,2,0,3,0,0,2,0,0,0
10000000,0,6210,41,0,0,0,23,2,0,3,0,0,1,0,0,1
39469,0,0,81,0,0,0,16,2,0,4,1,0,3,1,1,0
10000000,0,0,72,0,0,0,13,1,1,2,2,0,3,2,2,0
10000000,0,9496,25,0,0,0,11,2,0,2,0,0,2,0,0,1
4,0,10228,39,0,0,0,22,3,0,3,0,0,3,0,0,1
3365,0,0,32,0,0,0,16,2,0,2,0,0,2,0,1,0
10000000,0,5479,44,0,0,0,20,3,1,4,0,0,3,0,0,1
10000000,0,3653,41,0,0,0,17,1,1,2,0,0,3,0,0,1
1267,0,9496,31,0,0,0,18,2,0,2,0,0,2,0,0,1
10000000,0,6574,29,0,0,0,6,1,0,2,0,0,2,0,0,1
38289,0,0,29,0,0,0,19,3,0,3,0,0,2,0,0,0
957493,0,0,46,0,0,0,22,4,0,5,0,0,3,0,0,0
10000000,0,8400,36,0,0,0,18,2,0,3,0,0,1,0,0,1
10000000,0,0,109,0,1,0,25,2,1,6,0,0,9,0,0,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
162859,0,8035,36,0,0,0,19,2,0,3,0,0,1,0,0,1
10000000,0,8765,25,0,0,0,15,2,0,2,0,0,2,0,0,1
10000000,0,0,81,0,0,0,23,3,1,4,0,0,5,0,0,0
10000000,0,0,199,0,0,1,165,11,1,11,0,0,2,0,0,0
10000000,0,0,68,0,0,1,23,2,1,3,1,0,4,1,1,0
10000000,0,0,76,0,0,0,21,3,1,4,1,0,1,1,0,0
5001,0,8035,39,0,0,0,16,2,0,3,0,0,2,0,0,1
10000000,0,7305,34,0,0,0,23,2,0,3,0,0,1,0,0,1
10000000,0,0,98,0,0,0,57,7,1,7,0,0,3,0,0,0
10000000,0,0,52,0,0,0,15,3,1,4,1,0,3,1,2,0
10000000,0,0,95,0,0,1,39,5,1,7,1,1,5,2,2,0
10000000,0,0,44,0,0,0,21,2,1,3,0,0,3,0,0,0
10000000,0,0,36,0,0,0,17,3,1,4,0,0,2,0,0,0
10000000,0,731,33,0,0,0,20,2,0,3,0,0,1,0,0,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
4570,0,6939,369,0,0,1,44,2,1,3,1,2,3,3,4,1
10000000,0,3288,173,0,0,1,19,2,1,2,0,2,8,3,2,1
670861,0,8036,34,0,0,0,13,2,0,3,0,0,1,0,0,1
10000000,0,0,19,0,0,0,18,1,1,1,0,0,1,0,0,0
10000000,0,0,24,0,0,0,12,1,1,2,0,0,2,0,0,0
10000000,0,10591,195,0,0,0,20,3,1,4,1,1,2,2,1,1
10000000,0,8400,60,0,0,0,22,2,0,3,0,0,2,0,0,1
183,0,8400,25,0,0,0,16,2,1,3,0,0,2,0,0,1
10000000,0,0,170,0,0,0,11,1,1,2,1,1,2,2,1,0
10000000,0,0,27,0,0,0,12,1,1,2,0,0,2,0,0,0
79,0,8400,42,0,0,0,20,2,0,3,0,0,3,0,0,1
10000000,0,7305,48,0,0,0,14,1,1,5,0,0,3,0,0,1
10000000,0,0,66,0,0,0,22,2,1,7,0,0,4,0,0,0
10000000,0,0,26,0,0,0,14,2,1,2,0,0,2,0,0,0
9206,0,0,33,0,0,0,19,4,0,5,0,0,2,0,0,0
10000000,0,4383,74,0,0,0,27,2,1,3,0,0,6,0,0,1
278862,0,8035,48,0,0,0,19,2,0,2,0,0,3,0,2,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,223,0,0,0,22,1,1,2,1,1,2,2,0,0
10000000,0,1096,32,0,0,0,15,2,0,2,0,0,2,0,0,1
1471,0,0,44,0,0,1,27,2,0,3,0,0,2,0,0,0
10000000,0,0,19,0,0,0,12,2,1,2,0,0,2,0,0,0
168,0,7670,35,0,0,0,15,1,0,1,0,0,2,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,7305,51,0,0,0,19,2,0,3,0,0,1,0,2,1
10000000,0,0,29,0,0,1,24,1,1,1,0,0,2,0,0,0
10000000,0,5114,47,0,0,0,18,1,0,1,0,0,4,0,0,1
10000000,0,10591,37,0,0,0,15,2,0,3,0,0,2,0,0,1
1267,0,9496,54,0,0,0,22,3,0,4,0,0,2,0,1,1
10000000,0,0,35,0,0,0,19,1,1,3,0,0,2,0,0,0
10000000,0,7670,69,0,0,0,16,2,0,3,1,2,1,3,0,1
10000000,0,0,31,0,0,1,30,3,1,3,0,0,1,0,0,0
10000000,0,0,70,0,0,0,18,2,1,3,0,0,5,0,0,0
4918,0,7671,60,0,0,0,16,2,0,3,1,0,2,1,1,1
251,0,0,24,0,0,0,16,2,0,2,0,0,2,0,0,0
8188,0,8035,44,1,0,1,20,2,0,3,0,0,2,0,0,1
236871,0,7304,72,0,0,0,14,2,1,2,0,0,6,0,0,1
10000000,0,0,48,0,0,0,19,1,1,3,0,0,3,0,0,0
10000000,0,8400,42,0,0,0,17,2,0,3,0,0,3,0,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
56829,0,4017,39,0,0,0,16,2,1,3,0,0,2,0,0,1
836190,0,0,42,0,0,0,17,3,1,3,0,0,4,0,0,0
10000000,0,3653,32,0,0,0,17,2,0,2,0,0,2,0,0,1
58687,0,0,31,0,0,0,16,4,0,4,0,0,2,0,0,0
10000000,0,4748,57,0,0,0,28,1,1,2,0,0,3,0,0,1
10000000,0,731,31,0,0,0,30,2,1,2,0,0,1,0,0,1
158686,0,5113,70,0,0,1,31,2,1,4,0,0,2,0,0,1
10000000,0,0,44,0,0,0,19,3,1,4,0,0,3,0,0,0
10000000,0,3653,103,0,0,0,15,3,1,7,2,1,8,2,0,1
7775,0,0,30,0,0,0,22,3,0,3,0,0,2,0,0,0
10000000,0,0,155,0,0,1,83,8,1,9,0,0,4,0,0,0
10000000,0,366,17,0,0,0,10,1,1,1,0,0,2,0,0,1
445483,0,10226,50,0,0,1,27,2,0,3,0,0,1,0,0,1
646,0,0,26,0,0,1,25,3,1,3,0,0,1,0,0,0
10000000,0,4383,104,0,0,1,18,3,1,8,2,1,8,2,0,1
10000000,0,3653,104,1,0,0,23,2,1,6,1,0,5,1,1,1
10000000,0,2191,166,0,0,0,165,13,1,13,0,0,1,0,0,1
10000000,0,0,102,0,0,0,9,1,1,5,2,1,7,1,0,0
4570,0,6939,343,0,0,1,44,2,1,3,1,1,3,2,4,1
10000000,0,1827,101,0,0,0,18,2,1,6,2,1,7,2,0,1
1373,0,0,19,0,0,0,13,2,0,2,0,0,2,0,0,0
10000000,0,4383,127,0,0,0,27,3,1,4,1,0,2,1,0,1
10000000,0,0,38,0,0,0,18,2,1,3,0,0,3,0,0,0
10000000,0,2192,59,0,0,0,10,1,1,2,0,0,7,0,0,1
10000000,0,0,40,0,0,0,22,2,1,2,0,0,4,0,0,0
10000000,0,0,28,0,0,0,18,1,1,2,0,0,1,0,0,0
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,1101,22,0,0,0,15,2,0,2,0,0,2,0,0,1
10000000,0,0,95,0,0,1,39,5,1,7,1,1,5,2,2,0
14885,0,4383,33,0,0,0,14,2,1,3,0,0,3,0,0,1
4570,0,6939,347,0,0,1,44,2,1,3,1,1,3,2,4,1
153684,0,0,33,0,0,0,13,2,0,3,0,0,2,0,0,0
10000000,0,0,59,0,0,0,48,5,1,5,0,0,2,0,0,0
1859,0,0,46,0,0,0,12,1,0,2,0,0,5,0,0,0
7001,0,0,25,0,0,0,16,3,0,3,0,0,2,0,0,0
10000000,0,0,13,0,0,0,12,2,1,2,0,0,1,0,0,0
10000000,0,9495,31,0,0,0,18,2,0,3,0,0,1,0,0,1
1373,0,12420,42,0,0,0,16,2,0,3,0,0,3,0,1,1
10000000,0,731,110,0,0,1,17,2,1,7,2,1,8,2,0,1
10000000,0,0,20,0,0,1,15,2,1,2,0,0,1,0,0,0
51,0,12420,30,0,0,0,13,2,0,2,0,0,3,0,0,1
10000000,0,0,36,0,1,0,20,3,1,3,0,0,3,0,0,0
10000000,0,0,52,0,0,0,29,2,1,3,0,0,2,0,0,0
10000000,0,0,46,0,0,0,17,1,1,2,0,0,3,0,0,0
654851,0,3653,45,0,0,0,21,2,1,3,0,0,3,0,0,1
10000000,0,8765,24,0,0,0,14,2,0,2,0,0,2,0,0,1
68257,0,0,24,0,0,0,12,2,0,2,0,0,3,0,0,0
10000000,0,5114,49,0,0,1,23,2,1,3,0,0,3,0,1,1
10000000,0,365,38,0,0,0,11,1,0,3,0,0,2,0,0,1
10000000,0,0,18,0,0,0,11,1,1,1,0,0,1,0,0,0
2547,0,8035,29,0,0,0,17,2,0,2,0,0,3,0,0,1
10000000,0,0,70,0,0,0,25,1,1,2,0,0,5,0,0,0
10000000,0,0,83,0,0,0,30,4,1,5,1,2,2,3,0,0
10000000,0,0,37,0,0,1,15,1,1,1,0,0,4,0,0,0
10000000,0,4018,40,0,0,0,17,2,1,3,0,0,3,0,0,1
10000000,0,0,45,0,0,1,11,1,1,1,0,0,4,0,0,0
10000000,0,0,106,0,0,0,33,6,1,8,1,1,5,2,1,0
10000000,0,0,40,0,0,0,21,2,0,3,0,0,2,0,0,0
10000000,0,1095,74,0,0,0,14,1,1,1,0,0,5,0,3,1
10000000,0,0,165,0,0,1,83,8,1,10,0,0,4,0,0,0
10000000,0,5509,49,0,0,0,12,2,1,3,0,0,3,0,1,1
10000000,0,0,71,0,0,1,18,1,1,2,0,0,4,1,2,0
10000000,0,0,23,0,0,0,16,3,0,3,0,0,1,0,0,0
270293,0,0,67,0,0,0,16,2,0,3,0,0,4,0,0,0
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
12882,0,0,31,0,0,0,26,4,0,4,0,0,2,0,0,0
10000000,0,0,36,0,0,0,25,4,0,4,0,0,2,0,0,0
10000000,0,3288,50,0,0,0,18,1,1,1,0,0,5,0,0,1
10000000,0,3288,40,0,0,0,23,1,1,1,0,0,3,0,0,1
10000000,0,0,41,0,0,0,16,2,1,3,0,0,3,0,0,0
1267,0,9496,31,0,0,1,18,2,0,3,0,0,1,0,0,1
10000000,0,5113,59,0,0,0,11,1,1,2,13,0,2,1,0,1
10000000,0,9496,22,0,0,0,15,2,0,2,0,0,2,0,0,1
10000000,0,0,81,0,0,0,22,2,1,2,0,0,9,0,0,0
10000000,0,0,41,0,1,0,15,2,1,3,0,0,4,0,0,0
10000000,0,3652,39,0,0,0,24,2,1,3,0,0,2,0,0,1
1,0,11322,79,0,0,0,15,2,1,2,1,0,2,1,0,1
10000000,0,0,11,0,0,0,10,1,1,1,0,0,1,0,0,0
10000000,0,0,40,0,0,0,15,2,1,3,0,0,4,0,0,0
29262,0,0,52,0,0,0,12,3,0,3,0,0,5,0,0,0
10000000,0,0,27,0,0,1,11,2,0,2,0,0,3,0,0,0
10000000,0,7305,27,0,0,0,13,2,0,2,0,0,3,0,0,1
10000000,0,4383,61,0,0,1,20,2,1,3,1,0,4,1,1,1
10000000,0,0,141,0,0,0,17,1,1,1,0,0,5,0,1,0
69347,0,0,34,0,0,0,12,1,0,2,0,0,2,0,0,0
25233,0,6940,32,0,0,0,23,2,0,2,0,0,3,0,0,1
10000000,0,4017,36,0,0,0,9,1,1,4,3,1,2,1,0,1
10000000,0,0,71,1,0,0,28,3,1,5,1,0,2,0,0,0
2547,0,8035,42,0,0,0,17,2,0,3,0,0,3,0,0,1
10000000,0,0,97,0,0,0,27,5,1,8,1,3,5,4,0,0
133365,0,0,40,0,0,0,15,2,0,3,0,0,3,0,0,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,48,0,0,0,18,3,1,4,0,0,4,0,0,0
3832,0,0,13,0,0,0,6,1,1,1,0,0,1,0,0,0
10000000,0,0,54,0,0,0,25,2,1,3,0,0,3,0,0,0
10000000,0,3288,344,0,0,0,140,15,1,16,1,1,3,2,1,1
1875,0,8034,75,0,0,0,21,1,0,1,0,0,3,0,0,1
10000000,0,4749,40,0,0,0,24,2,1,2,0,0,2,0,0,1
25776,0,8400,50,0,0,1,26,2,0,3,1,0,2,1,0,1
56482,0,7670,34,0,0,0,21,2,0,2,0,0,2,0,0,1
10000000,0,0,83,0,0,0,28,3,1,4,1,0,1,1,0,0
29,0,10959,31,0,0,0,18,2,0,2,0,0,2,0,0,1
12646,0,0,36,0,0,0,15,3,0,4,0,0,2,0,0,0
419968,0,8402,35,0,0,0,26,2,1,3,0,0,1,0,0,1
10000000,0,0,261,0,0,1,222,16,1,16,0,0,5,0,0,0
28511,0,9861,33,0,0,0,20,2,0,2,0,0,2,0,0,1
29,0,10959,45,0,0,0,18,2,0,3,0,0,3,0,0,1
10000000,0,0,79,0,0,1,36,6,1,6,1,1,5,2,2,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,49,0,0,1,15,2,1,3,0,0,4,0,0,0
10000000,0,7671,20,0,0,0,13,2,0,2,0,0,2,0,0,1
10000000,0,0,60,0,0,1,59,7,1,7,0,0,1,0,0,0
10000000,0,0,199,0,0,0,20,1,1,2,1,1,3,2,1,0
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,730,130,0,0,0,84,7,1,7,0,0,8,0,0,1
10000000,0,0,63,0,0,0,23,2,1,3,0,0,4,0,0,0
10000000,0,8401,19,0,0,0,14,2,0,2,0,0,2,0,0,1
173162,0,9132,33,0,0,0,18,2,0,2,0,0,3,0,0,1
215882,0,9131,50,0,0,0,15,2,0,3,0,0,5,0,0,1
10000000,0,4749,166,0,0,1,148,12,1,13,0,0,1,0,0,1
13150,0,6939,46,0,0,0,16,2,0,3,0,0,3,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
236871,0,7304,72,0,0,0,14,2,1,2,0,0,6,0,0,1
10000000,0,366,28,0,0,0,11,1,1,2,0,0,2,0,0,1
10000000,0,0,60,0,0,0,16,3,1,8,0,0,3,0,0,0
25309,0,9861,33,0,0,0,18,2,0,2,0,0,3,0,0,1
35986,0,7305,53,0,0,0,17,2,0,2,0,0,3,0,0,1
10000000,0,0,56,0,0,0,14,2,1,3,0,0,4,0,0,0
10000000,0,6939,33,0,0,1,18,2,0,3,0,0,1,0,0,1
10000000,0,9861,54,0,0,0,13,2,0,3,0,0,3,0,0,1
1,0,11322,27,0,0,0,15,2,0,2,0,0,3,0,0,1
10000000,0,3653,98,0,0,1,17,1,1,2,0,0,9,0,0,1
1933,0,9861,59,0,0,0,13,2,0,3,0,0,3,0,0,1
14969,0,9133,27,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,366,57,0,0,0,14,2,1,2,1,0,2,1,0,1
13579,0,0,60,0,0,0,16,2,0,3,0,0,5,0,0,0
10000000,0,7305,48,0,0,0,12,2,0,3,0,0,2,0,0,1
6,0,8035,45,0,0,0,16,2,0,2,0,0,2,0,1,1
10000000,0,0,29,0,0,1,28,2,1,2,0,0,1,0,0,0
10000000,0,0,183,0,0,1,161,7,1,8,0,0,3,0,0,0
10000000,0,7671,27,0,0,0,17,1,0,1,0,0,2,0,0,1
567,0,0,38,0,0,0,27,2,1,3,0,0,1,0,0,0
168,0,7670,52,0,0,0,21,2,0,2,0,0,3,0,0,1
10000000,0,0,42,0,0,0,17,3,0,3,0,0,4,0,0,0
10000000,0,4749,55,0,0,0,15,2,1,6,1,0,2,1,0,1
10000000,0,0,27,0,0,0,14,2,1,3,0,0,1,0,0,0
29,0,10959,46,0,0,0,18,2,0,3,0,0,3,0,0,1
10000000,0,1461,58,0,0,0,15,2,1,5,1,0,5,1,0,1
10000000,0,0,229,0,0,0,24,3,1,9,1,1,4,2,1,0
10000000,0,0,89,0,0,0,20,2,1,6,2,0,8,1,0,0
179845,0,0,37,0,0,0,12,2,0,2,0,0,3,0,0,0
10000000,0,1096,30,0,0,0,18,1,0,2,0,0,1,0,1,1
10000000,0,0,93,0,0,0,8,1,1,5,0,0,6,0,0,0
10000000,0,0,123,0,0,1,32,5,1,8,1,3,5,4,0,0
10000000,0,0,131,0,0,0,33,5,1,6,1,0,2,1,0,0
10000000,0,8400,32,0,0,0,23,2,0,2,0,0,2,0,0,1
10000000,0,0,31,0,0,0,21,3,0,4,0,0,1,0,0,0
86706,0,0,20,0,0,0,11,2,0,3,0,0,1,0,0,0
10000000,0,0,65,0,0,0,14,2,1,4,1,1,3,2,0,0
201742,0,0,24,0,0,0,8,1,0,1,0,0,3,0,0,0
36354,0,9496,28,0,0,0,6,1,0,1,1,0,2,0,0,1
10000000,0,0,29,0,0,0,23,1,1,2,0,0,1,0,0,0
10000000,0,1096,174,0,0,1,173,7,1,7,0,0,1,0,0,1
10000000,0,366,62,0,0,0,15,2,1,2,1,0,2,0,0,1
10000000,0,3652,101,0,0,0,25,1,1,2,0,0,3,0,0,1
45284,0,0,53,0,0,0,21,4,0,5,0,0,3,0,0,0
183,0,8400,34,0,0,0,22,3,1,4,0,0,1,0,0,1
4570,0,6939,343,0,0,1,44,2,1,3,1,1,3,2,7,1
10000000,0,0,32,0,0,0,22,3,1,3,0,0,1,0,0,0
10000000,0,5844,74,0,0,0,17,2,1,4,1,3,2,4,1,1
10000000,0,7304,42,0,0,0,17,2,0,4,0,0,2,0,0,1
10000000,0,0,25,0,0,0,24,2,1,2,0,0,1,0,0,0
10000000,0,1096,48,0,0,0,13,1,1,2,0,0,3,0,3,1
2547,0,8035,33,0,0,0,17,2,0,2,0,0,3,0,0,1
10000000,0,3287,51,0,0,0,23,1,1,2,0,0,2,0,0,1
79,0,8400,57,0,0,0,16,2,0,3,0,0,3,0,0,1
10000000,0,5114,191,0,0,0,12,1,1,2,1,1,3,2,1,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
10000000,0,0,53,0,0,0,18,1,1,1,0,0,4,0,1,0
10000000,0,2922,201,0,0,1,124,11,1,12,0,0,2,0,0,1
1,0,11322,46,0,0,0,16,2,0,2,0,0,3,0,0,1
44061,0,4017,33,0,0,0,13,1,1,2,0,0,2,0,0,1
10000000,0,0,150,0,0,1,133,6,1,6,0,0,3,0,0,0
10000000,0,0,109,0,0,0,27,5,1,8,1,3,5,4,0,0
10000000,0,0,30,0,0,0,15,3,0,3,0,0,3,0,0,0
11,0,7305,27,0,0,0,26,2,1,2,0,0,1,0,0,1
10000000,0,0,18,0,0,1,13,1,1,1,0,0,1,0,0,0
10000000,0,731,32,0,0,1,8,1,1,2,0,0,4,0,0,1
14969,0,9133,26,0,0,0,14,2,0,2,0,0,2,0,0,1
4570,0,6939,343,0,0,1,44,2,1,3,1,1,3,2,3,1
10000000,0,3288,35,0,0,0,13,1,1,2,1,0,2,0,0,1
10000000,0,0,71,0,0,0,17,1,1,1,0,0,6,0,0,0
10000000,0,8766,24,0,0,0,15,2,0,3,0,0,1,0,0,1
10000000,0,0,128,0,0,0,9,1,1,1,0,0,6,2,0,0
14969,0,9133,44,0,0,0,12,2,0,2,0,0,5,0,0,1
10000000,0,0,25,0,0,0,12,1,1,1,0,0,3,0,0,0
10000000,0,0,90,0,0,1,27,2,1,3,1,1,2,2,1,0
10000000,0,6575,24,0,0,0,18,2,0,2,0,0,2,0,0,1
19371,0,0,49,0,0,0,17,3,0,4,0,0,3,0,0,0
10000000,0,0,87,0,0,0,30,4,1,5,1,2,2,3,0,0
